Unnamed: 0,Area,Item,,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
11053,India,Maize,,16015,1083,66388,27.46
11054,India,Maize,,16015,1083,66388,26.1
11055,India,Maize,,16015,1083,66388,24.34
11056,India,Maize,,16015,1083,66388,25.22
11057,India,Maize,,16015,1083,66388,25.75
11058,India,Maize,,16015,1083,66388,25.92
11059,India,Maize,,16015,1083,66388,26.34
11060,India,Maize,,16015,1083,66388,27.24
11061,India,Maize,,16015,1083,66388,25.5
11062,India,Maize,,16015,1083,66388,26.32
11063,India,Maize,,16015,1083,66388,25.27
11064,India,Maize,,16015,1083,66388,24.34
11065,India,Maize,,16015,1083,66388,26.07
11066,India,Maize,,16015,1083,66388,25.92
11067,India,Maize,,16015,1083,66388,25.66
11068,India,Maize,,16015,1083,66388,25.06
11069,India,Maize,,16015,1083,66388,27.07
11070,India,Maize,,16015,1083,66388,24.74
11071,India,Maize,,16015,1083,66388,27.04
11072,India,Maize,,16015,1083,66388,27.04
11073,India,Maize,,16015,1083,66388,25.97
11074,India,Potatoes,,149024,1083,66388,25.88
11075,India,Potatoes,,149024,1083,66388,27.46
11076,India,Potatoes,,149024,1083,66388,26.1
11077,India,Potatoes,,149024,1083,66388,24.34
11078,India,Potatoes,,149024,1083,66388,25.22
11079,India,Potatoes,,149024,1083,66388,25.75
11080,India,Potatoes,,149024,1083,66388,25.92
11081,India,Potatoes,,149024,1083,66388,26.34
11082,India,Potatoes,,149024,1083,66388,27.24
11083,India,Potatoes,,149024,1083,66388,25.5
11084,India,Potatoes,,149024,1083,66388,26.32
11085,India,Potatoes,,149024,1083,66388,25.27
11086,India,Potatoes,,149024,1083,66388,24.34
11087,India,Potatoes,,149024,1083,66388,26.07
11088,India,Potatoes,,149024,1083,66388,25.92
11089,India,Potatoes,,149024,1083,66388,25.66
11090,India,Potatoes,,149024,1083,66388,25.06
11091,India,Potatoes,,149024,1083,66388,27.07
11092,India,Potatoes,,149024,1083,66388,24.74
11093,India,Potatoes,,149024,1083,66388,27.04
11094,India,Potatoes,,149024,1083,66388,27.04
11095,India,Potatoes,,149024,1083,66388,25.97
11096,India,"Rice, paddy",,28303,1083,66388,25.88
11097,India,"Rice, paddy",,28303,1083,66388,27.46
11098,India,"Rice, paddy",,28303,1083,66388,26.1
11099,India,"Rice, paddy",,28303,1083,66388,24.34
11100,India,"Rice, paddy",,28303,1083,66388,25.22
11101,India,"Rice, paddy",,28303,1083,66388,25.75
11102,India,"Rice, paddy",,28303,1083,66388,25.92
11103,India,"Rice, paddy",,28303,1083,66388,26.34
11104,India,"Rice, paddy",,28303,1083,66388,27.24
11105,India,"Rice, paddy",,28303,1083,66388,25.5
11106,India,"Rice, paddy",,28303,1083,66388,26.32
11107,India,"Rice, paddy",,28303,1083,66388,25.27
11108,India,"Rice, paddy",,28303,1083,66388,24.34
11109,India,"Rice, paddy",,28303,1083,66388,26.07
11110,India,"Rice, paddy",,28303,1083,66388,25.92
11111,India,"Rice, paddy",,28303,1083,66388,25.66
11112,India,"Rice, paddy",,28303,1083,66388,25.06
11113,India,"Rice, paddy",,28303,1083,66388,27.07
11114,India,"Rice, paddy",,28303,1083,66388,24.74
11115,India,"Rice, paddy",,28303,1083,66388,27.04
11116,India,"Rice, paddy",,28303,1083,66388,27.04
11117,India,"Rice, paddy",,28303,1083,66388,25.97
11118,India,Sorghum,,8981,1083,66388,25.88
11119,India,Sorghum,,8981,1083,66388,27.46
11120,India,Sorghum,,8981,1083,66388,26.1
11121,India,Sorghum,,8981,1083,66388,24.34
11122,India,Sorghum,,8981,1083,66388,25.22
11123,India,Sorghum,,8981,1083,66388,25.75
11124,India,Sorghum,,8981,1083,66388,25.92
11125,India,Sorghum,,8981,1083,66388,26.34
11126,India,Sorghum,,8981,1083,66388,27.24
11127,India,Sorghum,,8981,1083,66388,25.5
11128,India,Sorghum,,8981,1083,66388,26.32
11129,India,Sorghum,,8981,1083,66388,25.27
11130,India,Sorghum,,8981,1083,66388,24.34
11131,India,Sorghum,,8981,1083,66388,26.07
11132,India,Sorghum,,8981,1083,66388,25.92
11133,India,Sorghum,,8981,1083,66388,25.66
11134,India,Sorghum,,8981,1083,66388,25.06
11135,India,Sorghum,,8981,1083,66388,27.07
11136,India,Sorghum,,8981,1083,66388,24.74
11137,India,Sorghum,,8981,1083,66388,27.04
11138,India,Sorghum,,8981,1083,66388,27.04
11139,India,Sorghum,,8981,1083,66388,25.97
11140,India,Soybeans,,10857,1083,66388,25.88
11141,India,Soybeans,,10857,1083,66388,27.46
11142,India,Soybeans,,10857,1083,66388,26.1
11143,India,Soybeans,,10857,1083,66388,24.34
11144,India,Soybeans,,10857,1083,66388,25.22
11145,India,Soybeans,,10857,1083,66388,25.75
11146,India,Soybeans,,10857,1083,66388,25.92
11147,India,Soybeans,,10857,1083,66388,26.34
11148,India,Soybeans,,10857,1083,66388,27.24
11149,India,Soybeans,,10857,1083,66388,25.5
11150,India,Soybeans,,10857,1083,66388,26.32
11151,India,Soybeans,,10857,1083,66388,25.27
11152,India,Soybeans,,10857,1083,66388,24.34
11153,India,Soybeans,,10857,1083,66388,26.07
11154,India,Soybeans,,10857,1083,66388,25.92
11155,India,Soybeans,,10857,1083,66388,25.66
11156,India,Soybeans,,10857,1083,66388,25.06
11157,India,Soybeans,,10857,1083,66388,27.07
11158,India,Soybeans,,10857,1083,66388,24.74
11159,India,Soybeans,,10857,1083,66388,27.04
11160,India,Soybeans,,10857,1083,66388,27.04
11161,India,Soybeans,,10857,1083,66388,25.97
11162,India,Sweet potatoes,,85962,1083,66388,25.88
11163,India,Sweet potatoes,,85962,1083,66388,27.46
11164,India,Sweet potatoes,,85962,1083,66388,26.1
11165,India,Sweet potatoes,,85962,1083,66388,24.34
11166,India,Sweet potatoes,,85962,1083,66388,25.22
11167,India,Sweet potatoes,,85962,1083,66388,25.75
11168,India,Sweet potatoes,,85962,1083,66388,25.92
11169,India,Sweet potatoes,,85962,1083,66388,26.34
11170,India,Sweet potatoes,,85962,1083,66388,27.24
11171,India,Sweet potatoes,,85962,1083,66388,25.5
11172,India,Sweet potatoes,,85962,1083,66388,26.32
11173,India,Sweet potatoes,,85962,1083,66388,25.27
11174,India,Sweet potatoes,,85962,1083,66388,24.34
11175,India,Sweet potatoes,,85962,1083,66388,26.07
11176,India,Sweet potatoes,,85962,1083,66388,25.92
11177,India,Sweet potatoes,,85962,1083,66388,25.66
11178,India,Sweet potatoes,,85962,1083,66388,25.06
11179,India,Sweet potatoes,,85962,1083,66388,27.07
11180,India,Sweet potatoes,,85962,1083,66388,24.74
11181,India,Sweet potatoes,,85962,1083,66388,27.04
11182,India,Sweet potatoes,,85962,1083,66388,27.04
11183,India,Sweet potatoes,,85962,1083,66388,25.97
11184,India,Wheat,,23267,1083,66388,25.88
11185,India,Wheat,,23267,1083,66388,27.46
11186,India,Wheat,,23267,1083,66388,26.1
11187,India,Wheat,,23267,1083,66388,24.34
11188,India,Wheat,,23267,1083,66388,25.22
11189,India,Wheat,,23267,1083,66388,25.75
11190,India,Wheat,,23267,1083,66388,25.92
11191,India,Wheat,,23267,1083,66388,26.34
11192,India,Wheat,,23267,1083,66388,27.24
11193,India,Wheat,,23267,1083,66388,25.5
11194,India,Wheat,,23267,1083,66388,26.32
11195,India,Wheat,,23267,1083,66388,25.27
11196,India,Wheat,,23267,1083,66388,24.34
11197,India,Wheat,,23267,1083,66388,26.07
11198,India,Wheat,,23267,1083,66388,25.92
11199,India,Wheat,,23267,1083,66388,25.66
11200,India,Wheat,,23267,1083,66388,25.06
11201,India,Wheat,,23267,1083,66388,27.07
11202,India,Wheat,,23267,1083,66388,24.74
11203,India,Wheat,,23267,1083,66388,27.04
11204,India,Wheat,,23267,1083,66388,27.04
11205,India,Wheat,,23267,1083,66388,25.97
11206,India,Cassava,,245277,1083,61357,25.75
11207,India,Cassava,,245277,1083,61357,26.74
11208,India,Cassava,,245277,1083,61357,26.03
11209,India,Cassava,,245277,1083,61357,24.29
11210,India,Cassava,,245277,1083,61357,25.22
11211,India,Cassava,,245277,1083,61357,25.33
11212,India,Cassava,,245277,1083,61357,25.87
11213,India,Cassava,,245277,1083,61357,26.54
11214,India,Cassava,,245277,1083,61357,27.07
11215,India,Cassava,,245277,1083,61357,25.01
11216,India,Cassava,,245277,1083,61357,25.92
11217,India,Cassava,,245277,1083,61357,25.33
11218,India,Cassava,,245277,1083,61357,24.29
11219,India,Cassava,,245277,1083,61357,25.75
11220,India,Cassava,,245277,1083,61357,25.87
11221,India,Cassava,,245277,1083,61357,25.71
11222,India,Cassava,,245277,1083,61357,24.84
11223,India,Cassava,,245277,1083,61357,26.46
11224,India,Cassava,,245277,1083,61357,24.71
11225,India,Cassava,,245277,1083,61357,26.55
11226,India,Cassava,,245277,1083,61357,26.55
11227,India,Cassava,,245277,1083,61357,25.95
11228,India,Maize,,14480,1083,61357,25.75
11229,India,Maize,,14480,1083,61357,26.74
11230,India,Maize,,14480,1083,61357,26.03
11231,India,Maize,,14480,1083,61357,24.29
11232,India,Maize,,14480,1083,61357,25.22
11233,India,Maize,,14480,1083,61357,25.33
11234,India,Maize,,14480,1083,61357,25.87
11235,India,Maize,,14480,1083,61357,26.54
11236,India,Maize,,14480,1083,61357,27.07
11237,India,Maize,,14480,1083,61357,25.01
11238,India,Maize,,14480,1083,61357,25.92
11239,India,Maize,,14480,1083,61357,25.33
11240,India,Maize,,14480,1083,61357,24.29
11241,India,Maize,,14480,1083,61357,25.75
11242,India,Maize,,14480,1083,61357,25.87
11243,India,Maize,,14480,1083,61357,25.71
11244,India,Maize,,14480,1083,61357,24.84
11245,India,Maize,,14480,1083,61357,26.46
11246,India,Maize,,14480,1083,61357,24.71
11247,India,Maize,,14480,1083,61357,26.55
11248,India,Maize,,14480,1083,61357,26.55
11249,India,Maize,,14480,1083,61357,25.95
11250,India,Potatoes,,166101,1083,61357,25.75
11251,India,Potatoes,,166101,1083,61357,26.74
11252,India,Potatoes,,166101,1083,61357,26.03
11253,India,Potatoes,,166101,1083,61357,24.29
11254,India,Potatoes,,166101,1083,61357,25.22
11255,India,Potatoes,,166101,1083,61357,25.33
11256,India,Potatoes,,166101,1083,61357,25.87
11257,India,Potatoes,,166101,1083,61357,26.54
11258,India,Potatoes,,166101,1083,61357,27.07
11259,India,Potatoes,,166101,1083,61357,25.01
11260,India,Potatoes,,166101,1083,61357,25.92
11261,India,Potatoes,,166101,1083,61357,25.33
11262,India,Potatoes,,166101,1083,61357,24.29
11263,India,Potatoes,,166101,1083,61357,25.75
11264,India,Potatoes,,166101,1083,61357,25.87
11265,India,Potatoes,,166101,1083,61357,25.71
11266,India,Potatoes,,166101,1083,61357,24.84
11267,India,Potatoes,,166101,1083,61357,26.46
11268,India,Potatoes,,166101,1083,61357,24.71
11269,India,Potatoes,,166101,1083,61357,26.55
11270,India,Potatoes,,166101,1083,61357,26.55
11271,India,Potatoes,,166101,1083,61357,25.95
11272,India,"Rice, paddy",,28645,1083,61357,25.75
11273,India,"Rice, paddy",,28645,1083,61357,26.74
11274,India,"Rice, paddy",,28645,1083,61357,26.03
11275,India,"Rice, paddy",,28645,1083,61357,24.29
11276,India,"Rice, paddy",,28645,1083,61357,25.22
11277,India,"Rice, paddy",,28645,1083,61357,25.33
11278,India,"Rice, paddy",,28645,1083,61357,25.87
11279,India,"Rice, paddy",,28645,1083,61357,26.54
11280,India,"Rice, paddy",,28645,1083,61357,27.07
11281,India,"Rice, paddy",,28645,1083,61357,25.01
11282,India,"Rice, paddy",,28645,1083,61357,25.92
11283,India,"Rice, paddy",,28645,1083,61357,25.33
11284,India,"Rice, paddy",,28645,1083,61357,24.29
11285,India,"Rice, paddy",,28645,1083,61357,25.75
11286,India,"Rice, paddy",,28645,1083,61357,25.87
11287,India,"Rice, paddy",,28645,1083,61357,25.71
11288,India,"Rice, paddy",,28645,1083,61357,24.84
11289,India,"Rice, paddy",,28645,1083,61357,26.46
11290,India,"Rice, paddy",,28645,1083,61357,24.71
11291,India,"Rice, paddy",,28645,1083,61357,26.55
11292,India,"Rice, paddy",,28645,1083,61357,26.55
11293,India,"Rice, paddy",,28645,1083,61357,25.95
11294,India,Sorghum,,7786,1083,61357,25.75
11295,India,Sorghum,,7786,1083,61357,26.74
11296,India,Sorghum,,7786,1083,61357,26.03
11297,India,Sorghum,,7786,1083,61357,24.29
11298,India,Sorghum,,7786,1083,61357,25.22
11299,India,Sorghum,,7786,1083,61357,25.33
11300,India,Sorghum,,7786,1083,61357,25.87
11301,India,Sorghum,,7786,1083,61357,26.54
11302,India,Sorghum,,7786,1083,61357,27.07
11303,India,Sorghum,,7786,1083,61357,25.01
11304,India,Sorghum,,7786,1083,61357,25.92
11305,India,Sorghum,,7786,1083,61357,25.33
11306,India,Sorghum,,7786,1083,61357,24.29
11307,India,Sorghum,,7786,1083,61357,25.75
11308,India,Sorghum,,7786,1083,61357,25.87
11309,India,Sorghum,,7786,1083,61357,25.71
11310,India,Sorghum,,7786,1083,61357,24.84
11311,India,Sorghum,,7786,1083,61357,26.46
11312,India,Sorghum,,7786,1083,61357,24.71
11313,India,Sorghum,,7786,1083,61357,26.55
11314,India,Sorghum,,7786,1083,61357,26.55
11315,India,Sorghum,,7786,1083,61357,25.95
11316,India,Soybeans,,9106,1083,61357,25.75
11317,India,Soybeans,,9106,1083,61357,26.74
11318,India,Soybeans,,9106,1083,61357,26.03
11319,India,Soybeans,,9106,1083,61357,24.29
11320,India,Soybeans,,9106,1083,61357,25.22
11321,India,Soybeans,,9106,1083,61357,25.33
11322,India,Soybeans,,9106,1083,61357,25.87
11323,India,Soybeans,,9106,1083,61357,26.54
11324,India,Soybeans,,9106,1083,61357,27.07
11325,India,Soybeans,,9106,1083,61357,25.01
11326,India,Soybeans,,9106,1083,61357,25.92
11327,India,Soybeans,,9106,1083,61357,25.33
11328,India,Soybeans,,9106,1083,61357,24.29
11329,India,Soybeans,,9106,1083,61357,25.75
11330,India,Soybeans,,9106,1083,61357,25.87
11331,India,Soybeans,,9106,1083,61357,25.71
11332,India,Soybeans,,9106,1083,61357,24.84
11333,India,Soybeans,,9106,1083,61357,26.46
11334,India,Soybeans,,9106,1083,61357,24.71
11335,India,Soybeans,,9106,1083,61357,26.55
11336,India,Soybeans,,9106,1083,61357,26.55
11337,India,Soybeans,,9106,1083,61357,25.95
11338,India,Sweet potatoes,,84823,1083,61357,25.75
11339,India,Sweet potatoes,,84823,1083,61357,26.74
11340,India,Sweet potatoes,,84823,1083,61357,26.03
11341,India,Sweet potatoes,,84823,1083,61357,24.29
11342,India,Sweet potatoes,,84823,1083,61357,25.22
11343,India,Sweet potatoes,,84823,1083,61357,25.33
11344,India,Sweet potatoes,,84823,1083,61357,25.87
11345,India,Sweet potatoes,,84823,1083,61357,26.54
11346,India,Sweet potatoes,,84823,1083,61357,27.07
11347,India,Sweet potatoes,,84823,1083,61357,25.01
11348,India,Sweet potatoes,,84823,1083,61357,25.92
11349,India,Sweet potatoes,,84823,1083,61357,25.33
11350,India,Sweet potatoes,,84823,1083,61357,24.29
11351,India,Sweet potatoes,,84823,1083,61357,25.75
11352,India,Sweet potatoes,,84823,1083,61357,25.87
11353,India,Sweet potatoes,,84823,1083,61357,25.71
11354,India,Sweet potatoes,,84823,1083,61357,24.84
11355,India,Sweet potatoes,,84823,1083,61357,26.46
11356,India,Sweet potatoes,,84823,1083,61357,24.71
11357,India,Sweet potatoes,,84823,1083,61357,26.55
11358,India,Sweet potatoes,,84823,1083,61357,26.55
11359,India,Sweet potatoes,,84823,1083,61357,25.95
11360,India,Wheat,,23796,1083,61357,25.75
11361,India,Wheat,,23796,1083,61357,26.74
11362,India,Wheat,,23796,1083,61357,26.03
11363,India,Wheat,,23796,1083,61357,24.29
11364,India,Wheat,,23796,1083,61357,25.22
11365,India,Wheat,,23796,1083,61357,25.33
11366,India,Wheat,,23796,1083,61357,25.87
11367,India,Wheat,,23796,1083,61357,26.54
11368,India,Wheat,,23796,1083,61357,27.07
11369,India,Wheat,,23796,1083,61357,25.01
11370,India,Wheat,,23796,1083,61357,25.92
11371,India,Wheat,,23796,1083,61357,25.33
11372,India,Wheat,,23796,1083,61357,24.29
11373,India,Wheat,,23796,1083,61357,25.75
11374,India,Wheat,,23796,1083,61357,25.87
11375,India,Wheat,,23796,1083,61357,25.71
11376,India,Wheat,,23796,1083,61357,24.84
11377,India,Wheat,,23796,1083,61357,26.46
11378,India,Wheat,,23796,1083,61357,24.71
11379,India,Wheat,,23796,1083,61357,26.55
11380,India,Wheat,,23796,1083,61357,26.55
11381,India,Wheat,,23796,1083,61357,25.95
11382,India,Cassava,,252775,1083,61257,25.86
11383,India,Cassava,,252775,1083,61257,27.2
11384,India,Cassava,,252775,1083,61257,26.15
11385,India,Cassava,,252775,1083,61257,24.04
11386,India,Cassava,,252775,1083,61257,25.44
11387,India,Cassava,,252775,1083,61257,25.73
11388,India,Cassava,,252775,1083,61257,25.92
11389,India,Cassava,,252775,1083,61257,26.62
11390,India,Cassava,,252775,1083,61257,27.24
11391,India,Cassava,,252775,1083,61257,25.5
11392,India,Cassava,,252775,1083,61257,26.13
11393,India,Cassava,,252775,1083,61257,25.55
11394,India,Cassava,,252775,1083,61257,24.04
11395,India,Cassava,,252775,1083,61257,26.04
11396,India,Cassava,,252775,1083,61257,25.92
11397,India,Cassava,,252775,1083,61257,25.76
11398,India,Cassava,,252775,1083,61257,25.24
11399,India,Cassava,,252775,1083,61257,26.72
11400,India,Cassava,,252775,1083,61257,24.64
11401,India,Cassava,,252775,1083,61257,27.03
11402,India,Cassava,,252775,1083,61257,27.03
11403,India,Cassava,,252775,1083,61257,26.01
11404,India,Maize,,15946,1083,61257,25.86
11405,India,Maize,,15946,1083,61257,27.2
11406,India,Maize,,15946,1083,61257,26.15
11407,India,Maize,,15946,1083,61257,24.04
11408,India,Maize,,15946,1083,61257,25.44
11409,India,Maize,,15946,1083,61257,25.73
11410,India,Maize,,15946,1083,61257,25.92
11411,India,Maize,,15946,1083,61257,26.62
11412,India,Maize,,15946,1083,61257,27.24
11413,India,Maize,,15946,1083,61257,25.5
11414,India,Maize,,15946,1083,61257,26.13
11415,India,Maize,,15946,1083,61257,25.55
11416,India,Maize,,15946,1083,61257,24.04
11417,India,Maize,,15946,1083,61257,26.04
11418,India,Maize,,15946,1083,61257,25.92
11419,India,Maize,,15946,1083,61257,25.76
11420,India,Maize,,15946,1083,61257,25.24
11421,India,Maize,,15946,1083,61257,26.72
11422,India,Maize,,15946,1083,61257,24.64
11423,India,Maize,,15946,1083,61257,27.03
11424,India,Maize,,15946,1083,61257,27.03
11425,India,Maize,,15946,1083,61257,26.01
11426,India,Potatoes,,162720,1083,61257,25.86
11427,India,Potatoes,,162720,1083,61257,27.2
11428,India,Potatoes,,162720,1083,61257,26.15
11429,India,Potatoes,,162720,1083,61257,24.04
11430,India,Potatoes,,162720,1083,61257,25.44
11431,India,Potatoes,,162720,1083,61257,25.73
11432,India,Potatoes,,162720,1083,61257,25.92
11433,India,Potatoes,,162720,1083,61257,26.62
11434,India,Potatoes,,162720,1083,61257,27.24
11435,India,Potatoes,,162720,1083,61257,25.5
11436,India,Potatoes,,162720,1083,61257,26.13
11437,India,Potatoes,,162720,1083,61257,25.55
11438,India,Potatoes,,162720,1083,61257,24.04
11439,India,Potatoes,,162720,1083,61257,26.04
11440,India,Potatoes,,162720,1083,61257,25.92
11441,India,Potatoes,,162720,1083,61257,25.76
11442,India,Potatoes,,162720,1083,61257,25.24
11443,India,Potatoes,,162720,1083,61257,26.72
11444,India,Potatoes,,162720,1083,61257,24.64
11445,India,Potatoes,,162720,1083,61257,27.03
11446,India,Potatoes,,162720,1083,61257,27.03
11447,India,Potatoes,,162720,1083,61257,26.01
11448,India,"Rice, paddy",,26972,1083,61257,25.86
11449,India,"Rice, paddy",,26972,1083,61257,27.2
11450,India,"Rice, paddy",,26972,1083,61257,26.15
11451,India,"Rice, paddy",,26972,1083,61257,24.04
11452,India,"Rice, paddy",,26972,1083,61257,25.44
11453,India,"Rice, paddy",,26972,1083,61257,25.73
11454,India,"Rice, paddy",,26972,1083,61257,25.92
11455,India,"Rice, paddy",,26972,1083,61257,26.62
11456,India,"Rice, paddy",,26972,1083,61257,27.24
11457,India,"Rice, paddy",,26972,1083,61257,25.5
11458,India,"Rice, paddy",,26972,1083,61257,26.13
11459,India,"Rice, paddy",,26972,1083,61257,25.55
11460,India,"Rice, paddy",,26972,1083,61257,24.04
11461,India,"Rice, paddy",,26972,1083,61257,26.04
11462,India,"Rice, paddy",,26972,1083,61257,25.92
11463,India,"Rice, paddy",,26972,1083,61257,25.76
11464,India,"Rice, paddy",,26972,1083,61257,25.24
11465,India,"Rice, paddy",,26972,1083,61257,26.72
11466,India,"Rice, paddy",,26972,1083,61257,24.64
11467,India,"Rice, paddy",,26972,1083,61257,27.03
11468,India,"Rice, paddy",,26972,1083,61257,27.03
11469,India,"Rice, paddy",,26972,1083,61257,26.01
11470,India,Sorghum,,8235,1083,61257,25.86
11471,India,Sorghum,,8235,1083,61257,27.2
11472,India,Sorghum,,8235,1083,61257,26.15
11473,India,Sorghum,,8235,1083,61257,24.04
11474,India,Sorghum,,8235,1083,61257,25.44
11475,India,Sorghum,,8235,1083,61257,25.73
11476,India,Sorghum,,8235,1083,61257,25.92
11477,India,Sorghum,,8235,1083,61257,26.62
11478,India,Sorghum,,8235,1083,61257,27.24
11479,India,Sorghum,,8235,1083,61257,25.5
11480,India,Sorghum,,8235,1083,61257,26.13
11481,India,Sorghum,,8235,1083,61257,25.55
11482,India,Sorghum,,8235,1083,61257,24.04
11483,India,Sorghum,,8235,1083,61257,26.04
11484,India,Sorghum,,8235,1083,61257,25.92
11485,India,Sorghum,,8235,1083,61257,25.76
11486,India,Sorghum,,8235,1083,61257,25.24
11487,India,Sorghum,,8235,1083,61257,26.72
11488,India,Sorghum,,8235,1083,61257,24.64
11489,India,Sorghum,,8235,1083,61257,27.03
11490,India,Sorghum,,8235,1083,61257,27.03
11491,India,Sorghum,,8235,1083,61257,26.01
11492,India,Soybeans,,10121,1083,61257,25.86
